task,model,case_id,n_runs,modal_decision,dar,tar,tar_multiset,tar_set,gap,gap_multiset,gap_set,tool_run_rate
dataops,claude-opus-4-20250514,DQ-009,3,quarantine,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0
dataops,claude-opus-4-20250514,DQ-010,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-opus-4-20250514,DQ-011,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-opus-4-20250514,DQ-012,3,quarantine,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0
dataops,claude-opus-4-20250514,DQ-013,3,quarantine,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
dataops,claude-opus-4-20250514,DQ-014,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-opus-4-20250514,DQ-015,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-opus-4-20250514,DQ-016,3,quarantine,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-opus-4-20250514,DQ-017,3,quarantine,1.0,0.6666666666666666,1.0,1.0,0.33333333333333337,0.0,0.0,1.0
dataops,claude-opus-4-20250514,DQ-018,3,quarantine,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
dataops,claude-opus-4-20250514,DQ-019,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-opus-4-20250514,DQ-020,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-opus-4-20250514,DQ-021,3,escalate,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,-0.33333333333333337,1.0
dataops,claude-opus-4-20250514,DQ-022,3,quarantine,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0
dataops,claude-opus-4-20250514,DQ-023,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-opus-4-20250514,DQ-024,3,quarantine,0.6666666666666666,1.0,1.0,1.0,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,1.0
dataops,claude-opus-4-20250514,DQ-025,3,quarantine,1.0,0.6666666666666666,1.0,1.0,0.33333333333333337,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-001,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-sonnet-4-20250514,DQ-002,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-sonnet-4-20250514,DQ-003,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-004,3,quarantine,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-005,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-006,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-007,3,quarantine,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-sonnet-4-20250514,DQ-008,3,quarantine,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
dataops,claude-sonnet-4-20250514,DQ-009,3,quarantine,1.0,0.6666666666666666,1.0,1.0,0.33333333333333337,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-010,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-011,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-012,3,quarantine,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-013,3,quarantine,1.0,0.3333333333333333,1.0,1.0,0.6666666666666667,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-014,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,1.0,0.33333333333333337,0.33333333333333337,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-015,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-sonnet-4-20250514,DQ-016,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-sonnet-4-20250514,DQ-017,3,quarantine,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-018,3,quarantine,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-sonnet-4-20250514,DQ-019,3,quarantine,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-020,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-021,3,quarantine,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666667,0.33333333333333337,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-022,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-sonnet-4-20250514,DQ-023,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-sonnet-4-20250514,DQ-024,3,quarantine,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666667,0.6666666666666667,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-025,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,1.0,0.33333333333333337,0.33333333333333337,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-026,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-027,3,quarantine,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0
dataops,claude-sonnet-4-20250514,DQ-028,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-029,3,quarantine,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-030,3,escalate,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-031,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-sonnet-4-20250514,DQ-032,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-033,3,quarantine,1.0,0.6666666666666666,1.0,1.0,0.33333333333333337,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-034,3,quarantine,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-035,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-036,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-037,3,quarantine,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666667,0.33333333333333337,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-038,3,quarantine,1.0,0.6666666666666666,1.0,1.0,0.33333333333333337,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-039,3,quarantine,1.0,0.6666666666666666,1.0,1.0,0.33333333333333337,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-040,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-sonnet-4-20250514,DQ-041,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-sonnet-4-20250514,DQ-042,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-sonnet-4-20250514,DQ-043,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,1.0,0.33333333333333337,0.33333333333333337,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-044,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-045,3,quarantine,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666667,0.33333333333333337,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-046,3,quarantine,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-sonnet-4-20250514,DQ-047,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-048,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,1.0,0.33333333333333337,0.33333333333333337,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-049,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,1.0,0.33333333333333337,0.33333333333333337,0.0,1.0
dataops,claude-sonnet-4-20250514,DQ-050,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,1.0,0.33333333333333337,0.33333333333333337,0.0,1.0
dataops,gemini-2.0-flash,DQ-001,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-002,3,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-003,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-004,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-005,3,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-006,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-007,3,escalate,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.3333333333333333
dataops,gemini-2.0-flash,DQ-008,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-009,3,escalate,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,gemini-2.0-flash,DQ-010,3,escalate,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,gemini-2.0-flash,DQ-011,3,escalate,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,gemini-2.0-flash,DQ-012,3,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-013,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-014,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,gemini-2.0-flash,DQ-015,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-016,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-017,3,escalate,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,gemini-2.0-flash,DQ-018,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-019,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-020,3,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-021,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-022,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-023,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-024,3,auto_fix,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-025,3,quarantine,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,-0.33333333333333337,1.0
dataops,gemini-2.0-flash,DQ-026,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-027,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-028,3,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-029,3,escalate,1.0,0.6666666666666666,0.6666666666666666,1.0,0.33333333333333337,0.33333333333333337,0.0,1.0
dataops,gemini-2.0-flash,DQ-030,3,escalate,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.33333333333333337,0.33333333333333337,1.0
dataops,gemini-2.0-flash,DQ-031,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-032,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-033,3,quarantine,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.33333333333333337,1.0
dataops,gemini-2.0-flash,DQ-034,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-035,3,escalate,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,gemini-2.0-flash,DQ-036,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-037,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-038,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-039,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-040,3,quarantine,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-041,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-042,3,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-043,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-044,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-045,3,escalate,1.0,0.6666666666666666,0.6666666666666666,1.0,0.33333333333333337,0.33333333333333337,0.0,1.0
dataops,gemini-2.0-flash,DQ-046,3,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-047,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-048,3,escalate,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,gemini-2.0-flash,DQ-049,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemini-2.0-flash,DQ-050,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-001,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-002,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-003,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-004,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-005,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-006,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-007,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-008,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-009,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-010,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-011,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-012,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-013,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-014,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-015,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-016,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-017,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-018,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-019,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-020,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-021,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-022,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-023,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-024,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-025,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-026,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-027,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-028,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-029,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-030,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-031,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-032,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-033,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-034,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-035,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-036,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-037,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-038,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-039,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-040,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-041,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-042,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-043,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-044,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-045,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-046,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-047,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-048,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-049,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gemma4_latest,DQ-050,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-001,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-002,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-003,8,escalate,1.0,0.875,0.875,1.0,0.125,0.125,0.0,1.0
dataops,gpt-oss_20b,DQ-004,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-005,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-006,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-007,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-008,8,quarantine,0.875,0.875,0.875,0.875,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-009,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-010,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-011,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
dataops,gpt-oss_20b,DQ-012,8,escalate,1.0,0.875,0.875,0.875,0.125,0.125,0.125,0.875
dataops,gpt-oss_20b,DQ-013,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-014,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-015,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-016,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-017,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-018,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-019,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-020,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-021,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-022,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-023,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-024,8,escalate,0.875,0.875,0.875,0.875,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-025,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-026,8,quarantine,0.875,0.875,0.875,0.875,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-027,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-028,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-029,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-030,8,escalate,1.0,0.875,0.875,1.0,0.125,0.125,0.0,1.0
dataops,gpt-oss_20b,DQ-031,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-032,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-033,8,escalate,0.875,0.875,0.875,0.875,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-034,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-035,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-036,8,quarantine,0.875,0.875,0.875,0.875,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-037,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-038,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
