case_id,benchmark,model,n_runs,dar,modal_decision,n_unique_decisions,dcb,has_trajectory,tar,n_unique_trajectories,dar_tar_gap,has_evidence,ecd,scde
TRADE-007,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-007,portfolio,gemini-2.5-pro,3,0.6666666666666666,modify,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TRADE-007,portfolio,gemma4_latest,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-007,portfolio,gpt-oss_20b,8,0.875,reject,2,0.6570490198018722,True,1.0,1,-0.125,False,,
TRADE-007,portfolio,granite3.3_latest,8,1.0,reject,1,1.0,False,,0,,False,,
TRADE-007,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-007,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-008,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-008,portfolio,claude-sonnet-4-20250514,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-008,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-008,portfolio,gemini-2.5-pro,3,0.6666666666666666,reject,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TRADE-008,portfolio,gemma4_latest,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-008,portfolio,gpt-oss_20b,8,0.875,approve,2,0.6570490198018722,True,1.0,1,-0.125,False,,
TRADE-008,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-008,portfolio,mistral_7b,8,1.0,modify,1,1.0,False,,0,,False,,
TRADE-008,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-009,portfolio,claude-opus-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.22222222222222224,0.22222222222222224
TRADE-009,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-009,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-009,portfolio,gemini-2.5-pro,3,0.6666666666666666,modify,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TRADE-009,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-009,portfolio,gpt-oss_20b,8,1.0,approve,1,1.0,True,0.875,2,0.125,True,0.125,0.125
TRADE-009,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-009,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-009,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-010,portfolio,claude-opus-4-20250514,3,0.6666666666666666,approve,2,0.42061983571430506,True,0.3333333333333333,3,0.3333333333333333,False,,
TRADE-010,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-010,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.0,0.0
TRADE-010,portfolio,gemini-2.5-pro,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TRADE-010,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-010,portfolio,gpt-oss_20b,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-010,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-010,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-010,portfolio,qwen2.5_7b-instruct,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-011,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-011,portfolio,claude-sonnet-4-20250514,3,1.0,modify,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TRADE-011,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-011,portfolio,gemini-2.5-pro,3,0.6666666666666666,reject,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TRADE-011,portfolio,gemma4_latest,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-011,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-011,portfolio,granite3.3_latest,8,1.0,reject,1,1.0,False,,0,,False,,
TRADE-011,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-011,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-012,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TRADE-012,portfolio,claude-sonnet-4-20250514,3,1.0,reject,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TRADE-012,portfolio,gemini-2.0-flash,3,1.0,modify,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TRADE-012,portfolio,gemini-2.5-pro,3,1.0,reject,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.0,0.0
TRADE-012,portfolio,gemma4_latest,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-012,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-012,portfolio,granite3.3_latest,8,0.875,modify,2,0.6570490198018722,False,,0,,False,,
TRADE-012,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-012,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-013,portfolio,claude-opus-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TRADE-013,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.26666666666666666,0.26666666666666666
TRADE-013,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.3,0.3
TRADE-013,portfolio,gemini-2.5-pro,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3333333333333333,0.3333333333333333
TRADE-013,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-013,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,0.875,2,0.125,True,0.0,0.0
TRADE-013,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-013,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-013,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-014,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-014,portfolio,claude-sonnet-4-20250514,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-014,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.0,0.0
TRADE-014,portfolio,gemini-2.5-pro,3,0.6666666666666666,reject,2,0.42061983571430506,True,0.5,2,0.16666666666666663,False,,
TRADE-014,portfolio,gemma4_latest,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-014,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-014,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-014,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-014,portfolio,qwen2.5_7b-instruct,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-015,portfolio,claude-opus-4-20250514,3,0.6666666666666666,reject,2,0.42061983571430506,True,0.3333333333333333,3,0.3333333333333333,False,,
TRADE-015,portfolio,claude-sonnet-4-20250514,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-015,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-015,portfolio,gemini-2.5-pro,3,0.6666666666666666,modify,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TRADE-015,portfolio,gemma4_latest,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-015,portfolio,gpt-oss_20b,8,0.875,reject,2,0.6570490198018722,True,1.0,1,-0.125,False,,
TRADE-015,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-015,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-015,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-016,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-016,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-016,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-016,portfolio,gemini-2.5-pro,3,0.6666666666666666,approve,2,0.42061983571430506,True,0.5,2,0.16666666666666663,False,,
TRADE-016,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,0.875,2,0.125,True,0.0625,0.0625
TRADE-016,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-016,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-016,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-016,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-017,portfolio,claude-opus-4-20250514,3,0.6666666666666666,modify,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TRADE-017,portfolio,claude-sonnet-4-20250514,3,0.6666666666666666,reject,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TRADE-017,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3333333333333333,0.3333333333333333
TRADE-017,portfolio,gemini-2.5-pro,3,1.0,modify,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TRADE-017,portfolio,gemma4_latest,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-017,portfolio,gpt-oss_20b,8,0.875,modify,2,0.6570490198018722,True,0.875,2,0.0,False,,
TRADE-017,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-017,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-017,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-018,portfolio,claude-opus-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TRADE-018,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TRADE-018,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3333333333333333,0.3333333333333333
TRADE-018,portfolio,gemini-2.5-pro,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3333333333333333,0.3333333333333333
TRADE-018,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-018,portfolio,gpt-oss_20b,8,0.875,modify,2,0.6570490198018722,True,0.875,2,0.0,False,,
TRADE-018,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-018,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-018,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-019,portfolio,claude-opus-4-20250514,3,0.6666666666666666,modify,2,0.42061983571430506,True,0.3333333333333333,3,0.3333333333333333,False,,
TRADE-019,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TRADE-019,portfolio,gemini-2.0-flash,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-019,portfolio,gemini-2.5-pro,3,0.6666666666666666,approve,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TRADE-019,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-019,portfolio,gpt-oss_20b,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-019,portfolio,granite3.3_latest,8,1.0,reject,1,1.0,False,,0,,False,,
TRADE-019,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-019,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-020,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-020,portfolio,claude-sonnet-4-20250514,3,0.6666666666666666,modify,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TRADE-020,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-020,portfolio,gemini-2.5-pro,3,0.6666666666666666,modify,2,0.42061983571430506,True,0.3333333333333333,3,0.3333333333333333,False,,
TRADE-020,portfolio,gemma4_latest,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-020,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,0.875,2,0.125,True,0.1875,0.1875
TRADE-020,portfolio,granite3.3_latest,8,1.0,reject,1,1.0,False,,0,,False,,
TRADE-020,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-020,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-021,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-021,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-021,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-021,portfolio,gemini-2.5-pro,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-021,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-021,portfolio,gpt-oss_20b,8,0.5,approve,2,0.3690702464285426,True,0.5,2,0.0,False,,
TRADE-021,portfolio,granite3.3_latest,8,0.875,reject,2,0.6570490198018722,False,,0,,False,,
TRADE-021,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-021,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-022,portfolio,claude-opus-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TRADE-022,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TRADE-022,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TRADE-022,portfolio,gemini-2.5-pro,3,1.0,approve,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.5,0.5
TRADE-022,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-022,portfolio,gpt-oss_20b,8,0.875,modify,2,0.6570490198018722,True,0.875,2,0.0,False,,
TRADE-022,portfolio,granite3.3_latest,8,1.0,reject,1,1.0,False,,0,,False,,
TRADE-022,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-022,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-023,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-023,portfolio,claude-sonnet-4-20250514,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-023,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-023,portfolio,gemini-2.5-pro,3,0.6666666666666666,reject,2,0.42061983571430506,True,0.3333333333333333,3,0.3333333333333333,False,,
TRADE-023,portfolio,gemma4_latest,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-023,portfolio,gpt-oss_20b,8,0.875,reject,2,0.6570490198018722,True,0.875,2,0.0,False,,
TRADE-023,portfolio,granite3.3_latest,8,1.0,reject,1,1.0,False,,0,,False,,
TRADE-023,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-023,portfolio,qwen2.5_7b-instruct,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-024,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-024,portfolio,claude-sonnet-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-024,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-024,portfolio,gemini-2.5-pro,3,0.6666666666666666,modify,2,0.42061983571430506,True,0.3333333333333333,3,0.3333333333333333,False,,
TRADE-024,portfolio,gemma4_latest,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-024,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-024,portfolio,granite3.3_latest,8,0.875,reject,2,0.6570490198018722,False,,0,,False,,
TRADE-024,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-024,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-025,portfolio,claude-opus-4-20250514,3,0.6666666666666666,modify,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TRADE-025,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TRADE-025,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-025,portfolio,gemini-2.5-pro,3,0.6666666666666666,approve,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TRADE-025,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-025,portfolio,gpt-oss_20b,8,0.875,modify,2,0.6570490198018722,True,0.875,2,0.0,False,,
TRADE-025,portfolio,granite3.3_latest,8,1.0,reject,1,1.0,False,,0,,False,,
TRADE-025,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-025,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-026,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-026,portfolio,claude-sonnet-4-20250514,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-026,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-026,portfolio,gemini-2.5-pro,3,1.0,reject,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TRADE-026,portfolio,gemma4_latest,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-026,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-026,portfolio,granite3.3_latest,8,0.875,approve,2,0.6570490198018722,False,,0,,False,,
TRADE-026,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-026,portfolio,qwen2.5_7b-instruct,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-027,portfolio,claude-opus-4-20250514,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-027,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.16666666666666666,0.16666666666666666
TRADE-027,portfolio,gemini-2.0-flash,3,0.6666666666666666,approve,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TRADE-027,portfolio,gemini-2.5-pro,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-027,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-027,portfolio,gpt-oss_20b,8,1.0,modify,1,1.0,True,0.875,2,0.125,True,0.0625,0.0625
TRADE-027,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-027,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-027,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-028,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-028,portfolio,claude-sonnet-4-20250514,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-028,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-028,portfolio,gemini-2.5-pro,3,1.0,reject,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.39999999999999997,0.39999999999999997
TRADE-028,portfolio,gemma4_latest,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-028,portfolio,gpt-oss_20b,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-028,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-028,portfolio,mistral_7b,8,1.0,modify,1,1.0,False,,0,,False,,
TRADE-028,portfolio,qwen2.5_7b-instruct,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-029,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TRADE-029,portfolio,claude-sonnet-4-20250514,3,1.0,modify,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TRADE-029,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-029,portfolio,gemini-2.5-pro,3,0.6666666666666666,modify,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TRADE-029,portfolio,gemma4_latest,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-029,portfolio,gpt-oss_20b,8,0.875,modify,2,0.6570490198018722,True,0.875,2,0.0,False,,
TRADE-029,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-029,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-029,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-030,portfolio,claude-opus-4-20250514,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-030,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.3,0.3
TRADE-030,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.5,0.5
TRADE-030,portfolio,gemini-2.5-pro,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-030,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-030,portfolio,gpt-oss_20b,8,0.5,approve,2,0.3690702464285426,True,0.5,2,0.0,False,,
TRADE-030,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-030,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-030,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-031,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-031,portfolio,claude-sonnet-4-20250514,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-031,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-031,portfolio,gemini-2.5-pro,3,0.6666666666666666,reject,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TRADE-031,portfolio,gemma4_latest,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-031,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-031,portfolio,granite3.3_latest,8,1.0,reject,1,1.0,False,,0,,False,,
TRADE-031,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-031,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-032,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-032,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-032,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-032,portfolio,gemini-2.5-pro,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-032,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-032,portfolio,gpt-oss_20b,8,1.0,approve,1,1.0,True,0.875,2,0.125,True,0.0625,0.0625
